Symbol,Current Price,1-Year Return,2-Year Return,3-Year Return,4-Year Return,5-Year Return
kuantum,184.9499969482422,129.6089260597565,122.56317730961104,208.72896857523426,,
l&tfh,129.89999389648438,78.4340500702051,47.1954605059313,122.92144799647961,11.57536300938927,-23.546220982367576
lagnam,66.25,-15.819564715396428,79.77016343861946,573.9675445034584,376.998184035539,
lakpre,4.949999809265137,-10.810817312607728,3.1249919285380074,115.2173874734254,-28.776979207017728,
lal,4.949999809265137,,,,,
lalpathlab,2299.550048828125,5.965160377241744,-33.084408659978436,17.220780791783383,114.51722756113708,156.57359100950484
lambodhara,144.85000610351562,68.03945618523534,55.38843425555056,438.3045662215357,339.8258514079815,
lancer,144.85000610351562,,,,,
landmark,144.85000610351562,,,,,
laopala,448.5,54.97581529335629,65.51934786283712,130.47104062673165,125.53375218576994,79.68857212584076
lasa,23.450000762939453,-45.5284525469817,-72.78140356261956,-47.06304871065107,110.09353645447332,
latentview,375.20001220703125,-1.328070425501315,,,,
lauruslabs,364.6000061035156,-29.03853352164188,-43.62543209743722,182.67164063982452,448.1207059835826,309.7489496447686
laxmicot,20.5,-18.163670162228954,-27.04626433557443,105.0,64.0,
laxmimach,13744.4501953125,33.22589866767636,76.9151539110831,393.6951976121883,189.58874345307356,
lccinfotec,1.7999999523162842,-40.983607198114974,-5.263159215615413,619.9999809265137,,
lemontree,94.94999694824219,44.081934369842706,134.1553606281278,289.13933783889735,46.414802131618764,16.503063740174465
lexus,38.70000076293945,-30.27026889560459,215.91837357501595,123.05475453632906,98.46154237404848,
lfic,122.5,9.42385291590083,58.669244562282316,104.37334457517069,137.52657160911355,
lgbbrosltd,1068.050048828125,55.988028302412395,128.36393096515488,371.4435796444102,247.47270162316389,111.35227877931658
lgbforge,8.899999618530273,-13.592238313392743,24.475517480016354,270.83330270316986,134.21051921606715,269.785586731295
libas,13.800000190734863,-44.91017720144968,-76.76174486405193,-61.88622498669343,-65.19184101036387,-70.13853692513014
libertshoe,230.8000030517578,52.89831581175496,24.353445830725114,60.50069412633194,111.45212993610112,23.159023782704413
lichsgfin,414.3500061035156,11.02625738223625,-6.953025721547419,60.90287927467606,-17.24813131449495,-14.337659535404887
lici,641.25,-4.908426897647203,,,,
likhitha,289.5,110.54545454545455,44.11365342668739,,,
linc,680.0999755859375,163.96273692875778,234.77725622403133,303.9797748315823,245.93080085045625,136.55651324728262
lincoln,431.3999938964844,42.9897170837537,17.072106422780575,133.6389020812882,175.9251326888301,
lindeindia,4931.89990234375,37.6011374792647,193.96793502311382,651.4048160098838,886.1078739198003,1061.682842034175
lodha,731.5,27.778511060906684,73.16683935338348,,,
lokeshmach,197.9499969482422,117.05044251326318,342.841148925352,772.0263889656777,337.94246373231493,
lotuseye,101.0999984741211,50.3345702217414,113.69445389171287,224.6120539429493,416.42827051166284,
lovable,133.35000610351562,3.693623463887336,13.561097643125644,163.43262920156116,93.02103121673875,11.370451949206497
loyaltex,133.35000610351562,,,,,
lpdc,6.0,-2.4390259031121184,0.8403393670198895,313.7930898405572,140.0,
lsil,46.0,218.3391045479838,1214.2857142857142,5011.11124650932,8263.63618235943,4280.952579904855
lt,2622.14990234375,45.94661546279198,64.53109792298048,190.6850974550399,86.77106284116421,121.1858517430471
ltim,4865.9501953125,10.266498288985185,11.573648935962968,113.45164405770059,205.85187118729274,178.07813602324026
ltts,4126.60009765625,25.270562056700008,18.552666814519483,189.88406046650906,157.35206167233466,206.67314272153243
lumaxind,2070.550048828125,43.08272294661256,39.69993820469442,61.384984811951924,77.94411265591404,
lumaxtech,384.1499938964844,62.02023787750056,137.72393390549266,291.34827988439713,322.9260802372827,177.96466037520443
lupin,994.5999755859375,55.27281157444979,-15.327789088980321,18.195001894540532,33.28740335237058,17.151446157186356
luxind,1591.1500244140625,-15.09111417735375,-58.913000609368694,42.009837743365615,38.249093140449766,
lxchem,267.70001220703125,-11.460225962297898,-1.8155077206172463,,,
lykalabs,112.25,-8.516705141117686,83.86568616344613,501.8766879140877,428.2352941176471,
lypsagems,4.5,-25.0,-16.666668138386264,42.8571385320894,-8.16326709351701,
m&m,1485.300048828125,30.506992416324024,94.36011843791215,155.314954971061,146.0387211002405,67.83713495053682
m&mfin,293.3999938964844,47.585507742722385,90.3340937486575,113.25936568292309,-22.797454807936994,-40.48123491273414
maanalu,88.80000305175781,177.06709880066154,87.50610564735327,1429.94169486624,1111.3438919133748,711.2204293946284
macpower,277.5,27.644897787868572,93.60201992394626,424.42244112598814,138.79813092309635,
madhav,42.75,-7.467533995598896,-37.514554086000054,98.37333123512919,23.53865609803849,
madhucon,5.199999809265137,-2.8037401503044226,-26.760565082933734,107.99999237060547,-9.565220708432404,-53.98230334961641
madrasfert,78.75,76.56951276734742,162.5,332.69228955395505,236.53846702475371,178.76106194690266
magadsugar,458.70001220703125,39.91154603248686,37.383045763661976,280.95144198341745,306.17685078055786,770.7018991432042
magnum,33.099998474121094,162.69839263497025,207.90696254996365,480.70174704775053,619.5651991380857,
mahabank,33.349998474121094,99.70058054207531,44.060470944570966,179.0794895934977,108.43749046325684,148.88059271287472
mahapexltd,149.8000030517578,83.35374375430847,26.14737099095395,143.77542911619022,81.79611684195292,
mahasteel,69.3499984741211,7.104244747677364,-32.04311964699492,-6.2837858457823055,-56.30119734864353,
mahepc,106.0,0.047194953466812815,-32.31162460496205,-39.76692555638167,,
maheshwari,64.8499984741211,-11.588275633023931,-39.29312790459415,-18.994614869334317,-44.316674426284514,-34.29435229527093
mahindcie,497.8500061035156,92.55464305113946,105.76565917874983,320.12658742912714,125.67996025798006,
mahlife,499.04998779296875,19.10500901980161,124.10747047970796,619.6106687431235,286.2312757944221,
mahlog,357.5,-24.081544991782806,-38.65293865293865,12.372585661295059,-20.792229165511582,
mahscooter,5456.85009765625,45.897282736087845,42.76912829374114,70.83195216913414,29.310306324948748,
mahseamles,478.8999938964844,29.493673518326556,219.51267409568587,342.76882542613333,150.45224371054263,131.89333015721067
maithanall,1136.199951171875,24.692705876931235,5.661463293915448,151.68287700615878,111.68217710095882,89.19983071567347
mallcom,1087.9000244140625,45.82133130681831,,,,
malupaper,31.5,2.272729806100667,-16.55629139072848,8.24742126140501,56.71641493619065,
manakaluco,25.25,24.999995278840196,37.228263714588486,206.06060606060606,320.83333333333337,
manakcoat,16.850000381469727,-14.89898469323764,20.62924222249395,267.1324850477484,297.36690119368586,
manaksia,136.89999389648438,72.74447179367114,108.26400584038525,340.14555367900545,415.15050859028884,
manaksteel,42.75,7.412062360525129,25.183010512031768,311.0577073851992,159.0909090909091,53.77698263750097
manalipetc,65.9000015258789,-34.8814194534187,-19.355367271199494,212.00870178112888,227.81263739673125,50.63453788366692
manappuram,133.64999389648438,42.18084457072806,-30.5816389651386,-17.353141159350766,9.81304333653453,30.05721686257789
mangalam,107.5999984741211,-27.075570146632256,-36.331361849632486,56.50908868963068,273.611115710235,20.560222379967612
mangchefer,105.30000305175781,-12.286546959637104,27.347529970106937,204.29572806109252,227.24740893329997,108.63621013513247
manglmcem,300.25,0.502092050209205,-34.18244334347787,51.40532404375933,25.585857621420864,
maninds,159.9499969482422,63.883196156661185,26.793495849010686,233.89065744076896,246.91946515902762,49.1038711239776
maninfra,132.60000610351562,62.7992769450648,206.99454983333146,1014.7471355876626,674.7463373710735,397.89607754049456
manomay,132.60000610351562,,,,,
manorama,1687.9000244140625,47.36336549997191,,,,
manorg,450.25,-24.091716856157074,,,,
manugraph,18.200000762939453,14.106589219940439,30.000005449567524,93.61703725031741,1.0599920058953873,-44.809112205669656
manyavar,1284.6500244140625,19.419012262520337,,,,
mapmyindia,1503.0,9.643999596067319,,,,
maralover,54.849998474121094,-25.06830497150963,-22.25372629129254,353.3057582222881,186.42297423884088,94.15928663405697
marathon,344.8999938964844,46.42326021142054,313.0538849059693,593.2663193899184,281.47528108727215,
marico,562.7999877929688,9.281551027760921,7.310919059402571,65.28610300496884,61.040346645990816,72.0565849522525
marine,60.25,122.7356809587371,11.244484676267648,231.72299443350485,196.1986327830509,
marksans,110.5,125.7405480648341,28.33851733849022,194.3393434953724,486.7882800398702,286.3127742661325
marshall,61.79999923706055,98.07691578799233,122.30216162982535,956.4102605902885,201.46341091249047,
maruti,9653.7998046875,11.500216447433276,33.199215504346206,59.89204224401581,67.6727549970699,10.654026280061336
masfin,790.75,50.87770212466638,-5.043272962052411,17.228963543299162,40.45812318520757,
maskinvest,56.79999923706055,27.497194634763066,80.31745789543031,10.18428725063035,78.89763539231667,
mastek,1997.3499755859375,-4.439869439687223,-26.059155961432147,318.98472526702216,368.1343695125833,299.231757269847
matrimony,657.4000244140625,-15.327150471151457,-37.69532608017852,69.32297719466966,7.697391787081003,
mawanasug,98.3499984741211,4.572031135391774,1.3852678890587085,263.53861088505175,143.51869107105634,166.11977394458563
maxhealth,571.2000122070312,57.463821421648866,105.02512551805121,,,
maxind,176.0500030517578,141.4951980340652,139.36097314349504,,,
maxvil,196.9499969482422,82.86908312810002,145.4205569448501,499.54339755418096,370.04770829566434,
mayuruniq,512.0999755859375,27.92905101230995,4.831110662423234,134.81889948450507,94.80026245025077,25.489732129903643
mazda,891.5999755859375,56.42104834841008,47.476891830131116,193.20922767692895,138.20121238566978,166.88906243448457
mazdock,1811.949951171875,549.9103409277737,610.1564530054609,,,
mbapl,604.8499755859375,75.81570709014655,858.4851081825942,1845.4367333777777,2174.5267176333577,
mblinfra,20.100000381469727,5.511817251763822,-15.01056784068211,197.77778342918114,197.77778342918114,
mcdowell-n,1003.5999755859375,26.573331401720928,46.84321569401423,69.15556990305255,79.0703816088429,67.76996909164242
mcl,40.20000076293945,64.7541040632233,-21.865888888584077,-50.339713059356214,-68.53228903096716,
mcleodruss,18.25,-17.420815905043384,-40.746751779005166,91.09947262310662,60.087724655142146,-86.01532567049809
mcx,1590.050048828125,13.802612682207771,-1.4027693567713595,9.95925687181515,106.33594416979764,93.3224257273065
medanta,1590.050048828125,,,,,
medicameq,783.2999877929688,10.854799725039461,,,,
medico,79.55000305175781,361.6947484923311,,,,
medplus,945.6500244140625,31.73365697229224,,,,
megasoft,38.79999923706055,-9.872241754516207,168.51210899105018,462.31882175060184,466.42335441232046,381.98755674213965
megastar,284.20001220703125,63.33334034886854,,,,
melstar,2.0,-21.568625984353197,-39.39393851820539,-11.11111111111111,29.03226203402433,
menonbe,136.60000610351562,59.30029866299198,66.38720232549818,270.77573884389085,106.24158175516021,67.80337941628264
mep,11.800000190734863,-37.23403899148328,-51.738242034654924,-39.17525555276882,-61.646477220081245,-78.69248543645182
metrobrand,1056.1500244140625,81.68760478113283,,,,
metropolis,1368.050048828125,-9.750300434624597,-51.481202161188655,-5.382302804059613,39.229669522491754,
mfl,981.1500244140625,-36.20403422969301,,,,
mfsl,776.9000244140625,-4.440341400484318,-26.429921930486504,36.50179936544459,86.23997022204199,
mgel,18.049999237060547,-49.888953337950085,77.75236209768268,179.677874171085,,
mgl,1097.75,46.77763927872916,-0.5084566121375955,16.416028517419875,52.59888044885218,29.595698689504808
mhlxmiru,175.75,33.497917317179066,,,,
mhril,334.1000061035156,46.502960593115574,54.53284496738381,203.0843818214247,119.41769813812037,73.61857145541808
micel,26.549999237060547,105.01930214751994,410.57692713286065,598.6841992162931,784.9999745686848,124.99998989751799
midhani,368.8999938964844,113.66927711429022,85.71776668213788,78.6113997109413,210.2060356158717,182.29988612829672
mindacorp,292.3999938964844,30.535711560930523,119.80074845501825,316.65935007343774,189.79313362077147,93.73407936629256
mindteck,125.25,2.161502087162162,27.221944014733996,414.3737085742095,215.70777512296422,
mircelectr,20.0,40.35087719298245,-2.9126231570822863,185.71428571428572,25.391851029253765,-40.11976321467037
mirzaint,47.400001525878906,-80.4010749102107,-24.821566852585512,-11.23595473511786,-21.665677634033045,-51.55647727249689
mitcon,76.75,-10.23391812865497,77.82141118219315,94.91906754919563,74.57399785612805,
mittal,15.100000381469727,11.439115637760013,34.49393883177345,-73.96551658367288,-83.86595441744079,
mmfl,1035.6500244140625,6.526436063602876,44.42198573048897,433.42473098039926,132.775040194911,73.80346607424117
mmp,204.5500030517578,29.79060604693394,50.246445213979804,195.42720387973586,71.59396503424803,
mmtc,36.45000076293945,-7.838175812696914,-25.154003712710843,91.33859434507653,63.47481996664516,9.914514183697591
modirubber,67.6500015258789,21.891894641223256,-6.301932984325504,131.67808136409388,65.00000372165586,
modisonltd,85.0,32.605307368793156,-3.8461555058724333,,,
mohitind,13.949999809265137,-12.26415003804501,-6.688963296041371,257.6922940549534,149.10714369343253,
moil,187.9499969482422,20.868165240027132,7.528896420548767,42.564345264881105,43.23573333841893,24.648529849587796
moksh,12.800000190734863,-29.670331570538046,-53.2359610740455,82.08125706836756,213.85645185617358,
mol,83.55000305175781,-36.22137171621541,,,,
moldtech,288.79998779296875,207.23402956698803,208.43673267346904,751.4564709724757,485.0197987614676,534.0405243260442
moldtkpac,1028.3499755859375,34.4951619698758,97.24370179972662,399.00245332834186,296.07537486261003,256.0098757773097
monarch,323.3999938964844,28.742037350867662,,,,
montecarlo,843.4500122070312,14.397128193615142,146.54185209078477,458.4618328500352,205.88738282625232,
morarjee,18.299999237060547,-2.4000040690104165,-1.6129093454646173,75.11961312033208,52.499993642171226,
morepenlab,30.0,-20.106523010548987,-54.09334246292272,35.746603991709506,74.927117593551,-14.407986724635554
motherson,96.80000305175781,12.253583743815124,0.10523548510891849,143.2526272641904,99.91392263893682,16.526039376376012
motilalofs,804.4500122070312,2.982780140146059,-22.875702524565174,21.47362136413933,24.93418260069868,-8.082936958806155
motogenfin,39.150001525878906,34.76765078855244,80.0000070155352,116.2983464130729,95.50562932171633,
mphasis,2208.0,-0.4486102658275877,-11.93818280038738,127.75182417416377,153.00323157941338,102.62796676880626
mpsltd,1375.199951171875,82.6294755872344,117.69826256092766,362.0967483090483,189.14196111203117,209.86700678134352
mrf,102589.203125,26.864852028565373,26.469146979225854,56.70560434126699,86.50500100414925,31.365662203017365
mro-tek,58.400001525878906,-6.410256253505212,77.50759518944666,129.0196138269761,121.63188114011527,
mrpl,82.55000305175781,13.31503744791773,81.2294279570332,118.09777114839022,40.99061336879731,-0.9167404373383657
mspl,11.25,17.801044767668465,4.166664827017169,77.16535699146536,70.45454791754734,-12.790695095526381
mstcltd,425.79998779296875,68.00157542709408,47.59218578618206,177.6782723726457,356.9069380436471,
msumi,59.95000076293945,5.043810104878492,,,,
mtartech,2111.14990234375,73.1941414259159,43.59348454321776,,,
mteducare,3.9000000953674316,-58.06451596363609,-56.42457901138602,-71.42856993143745,-90.03831432090888,
mtnl,20.100000381469727,-21.78988410593815,-4.285712469191778,101.00000381469727,152.8301995434599,27.215190752063336
mukandltd,169.9499969482422,58.24021837401124,26.026417491871474,722.8071801982729,307.0009312771543,177.6056585693885
muktaarts,52.25,-13.278008298755188,43.347047754043395,125.2155098350949,51.91237121520146,26.02210724014461
munjalau,55.45000076293945,27.033216092935636,-14.429015198271236,10.568293271787017,48.42959106588933,-4.555131863486494
munjalshow,144.10000610351562,31.778699693003205,-0.04472921361681734,50.6702411157693,8.496235384080896,-24.951653108080325
murudcera,41.0,74.09767018369348,35.53719008264463,150.00000581508743,124.0437251875299,
muthootcap,413.75,123.89068894339741,-9.185690417661451,15.491974877878576,-38.24166095064703,
muthootfin,1349.9000244140625,32.22646607230977,-13.85724882089453,11.60000617623898,132.29142936545222,255.58938686819684
naclind,86.94999694824219,15.625000634091993,13.182125369499834,122.34758355463956,228.1582617103536,144.42129635587034
nagafert,8.699999809265137,2.3529389325310204,-43.68932092770723,64.1509338900392,77.55101305998564,-36.49635087307493
nagreekcap,17.799999237060547,43.54838536011435,143.83559961617877,235.84903012225203,129.6774095104587,
nagreekexp,45.099998474121094,32.45227455110647,43.63057013384789,234.07406277126736,147.80217903044232,65.20146422896792
naharcap,287.45001220703125,-27.08940717640298,18.72185934468274,354.2606428130881,291.97450274474187,
naharindus,122.0999984741211,-2.4370779181549778,4.537667195106736,357.30335200439475,300.32786384957734,
naharpoly,227.60000610351562,-38.469854052712165,6.765534817453123,275.8265522976993,625.8385501276672,
naharsping,257.25,-20.356037151702786,-20.298693824363927,672.9837947058901,302.4598575849309,187.36645233814676
nam-india,313.04998779296875,9.957841366484262,-21.431524058959166,10.68481686600789,45.81589382726597,34.38026927741285
narmada,19.549999237060547,-18.541669845581055,43.74999035807244,25.320504865389488,87.73741163145051,
natcopharm,801.9000244140625,19.091119549868992,-26.343513161351417,20.147820722518546,54.12776469558654,5.547389008919004
nathbiogen,221.6999969482422,20.94925982387545,-38.80888988992927,-37.601682160886675,-44.53224210924315,-54.56797091465796
nationalum,92.19999694824219,21.47561936056829,18.340403659289052,203.273179582101,133.98569134598563,87.59831968020461
natnlsteel,92.19999694824219,,,,,
naukri,4571.75,16.721556959943122,-10.974521522035769,43.020342523778055,106.92750488093697,238.7305397453627
nava,374.04998779296875,89.15296474992098,229.8500729804727,676.0373067889501,304.15988704374695,183.3712028734612
navinfluor,4588.35009765625,7.110594634519988,16.62730868477403,165.61924907889863,621.161793802417,604.9626773295723
navkarcorp,62.04999923706055,-19.46788218116113,21.30986781235359,120.03545233447967,156.93581870473255,-52.81368879310985
navnetedul,159.60000610351562,58.49057690195053,67.04663973734529,111.54856529565042,61.583606616131746,
nazara,692.5499877929688,34.71114971434216,-27.044326461612812,,,
nbcc,44.25,31.892700465756924,-11.057929299934603,74.67129811720332,-16.56752717662979,-38.31151433608364
nbifin,1510.0,-17.267075045802702,-33.340690872972075,0.2822513697492944,8.011444921316166,
ncc,152.0500030517578,170.31111653645834,73.1099380028447,377.9383049561808,76.78732002921278,67.84441163830294
nclind,194.60000610351562,11.422853080003934,-24.92551893040651,154.94576010665364,70.84201471392285,28.226006159888655
ndgl,1659.75,45.00699243422137,4.194518701210086,206.32790673546762,145.7411668766822,
ndl,19.0,-32.02146876076936,-18.68758960083057,179.41175686859364,65.34648871971595,-20.575921268881658
ndrauto,421.3999938964844,124.74666341145833,139.80446340405328,,,
ndtv,225.5,-10.693069306930694,205.14207759661895,526.3888888888889,551.7341327880741,566.1743284047668
neccltd,18.850000381469727,-31.94945898091949,32.746483342701055,13.213218098161441,185.60607051280152,61.1111169979897
neclife,24.0,1.2658195249076385,-40.14962365774497,18.782110003405936,75.77300747232583,15.999657059729685
nelcast,113.55000305175781,68.47181080279226,27.189198986843127,118.8581931319598,154.94064836128223,
nelco,779.9500122070312,21.478082242177198,115.09928270226501,285.31086674283716,178.10721187024782,161.0672402285449
neogen,1596.25,16.150035893626956,79.28240040944425,206.45620176058205,365.3819485872541,
nesco,695.2999877929688,21.174625755453675,16.011871470546183,60.74062519379492,26.08315927228166,32.7453257469506
nestleind,22882.30078125,23.408605909778032,26.861717851757316,35.02801352246591,108.1801192780061,126.48159945671038
network18,58.150001525878906,-10.400616088288434,16.183821003578654,22.035676104432877,137.83230965792384,30.23516134075711
neulandlab,3446.550048828125,170.7210835694085,57.801835754991515,425.67014983034124,569.7388697731465,399.5498517670822
newgen,846.0499877929688,132.78304013676444,41.04359793739116,368.358329684231,197.56119603360017,274.5807808939436
nextmedia,4.849999904632568,-11.009172947355951,-17.796613114621874,7.777775658501519,-65.3571435383388,
nfl,70.94999694824219,56.44983315430472,16.1211108348768,100.42371155372614,119.08974955202262,74.92592334475768
ngil,49.95000076293945,-67.63848475040537,,,,
nglfine,1963.449951171875,13.909033288363414,,,,
nh,1014.25,61.44050935137286,102.76888749458988,259.7268863585836,354.1563541274936,290.92704266928513
nhpc,49.20000076293945,49.09091140284683,99.98058724664283,175.21395389182004,153.26284315093315,163.4670961949669
niacl,123.80000305175781,52.463063675568065,-21.892742554096017,0.6504089851689533,-12.906967307789744,-55.51741773112956
nibl,22.799999237060547,9.090907431623602,24.59016495960694,250.76921903170071,48.051946765155215,
niitltd,86.4000015258789,-77.30794444494316,-70.13817062816098,-4.086533188482918,7.123532370314939,12.46808828439558
nilainfra,5.300000190734863,-3.6363601684570312,-20.30075015447014,15.217397839450792,-16.535428813655415,-59.722302951432546
nilaspaces,3.299999952316284,15.78947588567486,53.48836306690114,174.9999850988394,64.99999761581421,
nilkamal,2645.39990234375,36.42762361613674,5.477273957342456,121.82818157856352,129.8772410550854,
ninsys,2645.39990234375,,,,,
nippobatry,439.79998779296875,27.774541602408636,-12.65634986028462,75.84399711037972,126.85729478562602,
niraj,33.04999923706055,16.168711250487227,-32.75687037434015,,,
nirajispat,33.04999923706055,,,,,
nitco,18.700000762939453,-20.93022805680044,-27.519374744485507,7.471271108677111,-38.48683882370546,-74.20689549939385
nitinspin,244.5,18.689320388349515,27.31459988258189,541.8738883236795,265.66942664584656,189.19129932894336
nitiraj,111.1500015258789,34.727274576822914,157.29166565485943,91.63793366530845,54.46081564759576,
nkind,38.54999923706055,15.246631861878996,47.13739738355455,54.19999694824219,3.0748600648743305,
nlcindia,115.5999984741211,74.22758271683952,104.53022164685058,157.86069835471716,112.83857758154477,86.61372271821166
nmdc,113.75,8.851674641148326,-27.450254113691035,59.4884709893909,23.869904298388967,38.42193071958897
nocil,223.6999969482422,-21.6599521935786,-8.940368947829919,116.00695741346883,127.782696619734,45.49818559023994
noidatoll,6.800000190734863,-4.225348139821283,5.426362663871194,81.33333841959636,81.33333841959636,-30.612244302160995
norbteaexp,7.75,39.63963484069429,28.099169515210313,89.02439464067587,64.89362371297081,
novartind,715.6500244140625,9.838084233294724,-26.94466698143761,,,
nrail,290.95001220703125,17.698226455864106,24.18445680852257,34.32838028971229,47.10731457652131,
nrbbearing,261.75,97.10089908505867,85.58650157873583,229.19508342742284,78.63377720554406,56.16346921173992
nrl,104.19999694824219,-55.479600260804354,,,,
nsil,2600.35009765625,88.49946340386009,46.03375520194747,295.49050914923953,159.6844421087304,
nslnisp,2600.35009765625,,,,,
ntpc,219.10000610351562,46.35939249836327,100.71467256591522,194.66783133369526,107.18912875000738,115.02589598940305
nucleus,1139.050048828125,180.4160548000122,63.868520908515045,307.0034300070825,276.57206390075487,242.03227755970542
nureca,328.3999938964844,-68.27513054618606,-79.34256280806636,,,
nuvoco,362.1000061035156,6.531336453566458,,,,
nxtdigital,362.1000061035156,,,,,
nykaa,147.10000610351562,-38.52476071908909,,,,
oal,434.3999938964844,-19.808014748491107,-52.72086501596463,40.02005314585324,,
obcl,48.20000076293945,-56.39981959984844,,,,
oberoirlty,1108.75,25.014090594089726,59.18880114860015,194.37143713447676,94.784413824236,131.10802725523024
occl,796.9000244140625,-5.378768361004608,-24.34724312998817,3.688365888996577,-28.45525185305819,
ofss,3852.050048828125,24.591252488982775,-4.927558919707398,27.611191320819756,34.956607824217315,
oil,270.6000061035156,44.78331457484636,76.79957242798555,211.4001436714752,84.31407193137387,60.38362108532264
oilcountub,23.350000381469727,191.87500476837158,213.42283193659512,402.1505355393905,205.22875935138427,15.594056928500303
olectra,1130.75,76.39030052757492,366.67353931417824,1668.1782431741524,462.0029906316949,593.7116564417178
omaxauto,51.75,-1.8957345971563981,-17.52988047808765,55.873490393914594,4.334680629074362,
omaxe,46.900001525878906,-55.055100899201115,-46.88561732167997,-32.3232331016625,-76.38733791465685,-78.96590337357063
ominfral,56.54999923706055,71.88448818939635,65.1901644820893,314.83526666000193,199.260652179289,
onelifecap,12.449999809265137,-26.764707004322723,22.058823941900663,128.44037146753334,87.21803955970077,
onepoint,26.799999237060547,125.21008484175498,354.75114722091973,1647.826481090927,678.9632136480961,705.7488286582407
ongc,175.9499969482422,36.81958677872265,62.41406261113883,131.02036008018254,35.767316896674785,30.10699499512059
onmobile,76.69999694824219,-38.76247748643338,-45.53959465191452,186.44000235916727,168.27730903226362,120.26990519598067
onwardtec,531.75,105.82542575475632,117.70726714431933,825.2033710717706,726.8236287262207,
optiemus,204.35000610351562,-17.816203048615918,25.21446686566048,875.4176547096396,233.63266302614795,-25.91988342141594
orbtexp,186.6999969482422,68.04680424161378,167.86227420767585,211.68613053804552,71.93451448542162,
orchpharma,562.5,73.31690684235063,13.201852869650388,10221.101278641072,7712.500206960577,
oriconent,24.200000762939453,-8.851218612619709,-10.254767059224298,40.022679052777086,40.16774698025718,-32.743053876928585
orientabra,35.20000076293945,32.580044348191784,-2.547060343717752,93.66444905873304,87.59443157273174,
orientaltl,5.900000095367432,-54.61538388178899,-47.555554707845054,-52.9880477633526,-55.80524399417366,
orientbell,480.54998779296875,-27.529783518942434,34.34441470324408,523.0296639822903,265.30792416455796,93.15962046822004
orientcem,141.10000610351562,18.32285627129193,-4.736949624614052,108.74311413620461,41.538870333038716,29.152728391594167
orientelec,230.4499969482422,-14.537362445960458,-33.60963508791241,27.500738271113413,49.562417087312184,67.45261821787487
orienthot,87.9000015258789,35.648144114546405,140.163948607896,340.6014945581768,136.20876577273646,
orientltd,67.80000305175781,6.5200336628296744,-15.985123152802503,-6.675840842747208,-45.7531273034152,
orientppr,42.0,51.07914083684306,47.09051618325956,128.84106018420897,55.84159259505128,28.610517187243012
orissamine,4019.199951171875,47.57481003017716,30.841848013681027,147.13007725928406,473.3114643971449,295.3181767399687
ortel,1.0,-20.0,0.0,-35.48386898298783,-41.17647223819081,
ortinlab,19.75,-11.235955056179774,-45.81618769105537,29.63567771486791,-21.652888609976706,
osiahyper,41.0,84.68467833769246,279.1907514450867,191.55555555555554,130.17543859649123,
oswalagro,26.850000381469727,-31.24199511894578,50.42016698970492,175.3846192971254,306.8181934763908,
oswalseeds,331.6499938964844,260.4891238005265,674.8831771223688,754.7680423140387,1175.5768996018628,
pageind,38714.1484375,-16.19207352702662,17.76324943526452,105.87900968568975,99.63639377802495,
paisalo,65.1500015258789,-6.795421883133177,-1.5190532090716948,119.18230605408868,80.59536990911481,
palashsecu,101.75,11.6904519256433,30.952386095688123,287.6190476190476,153.10944793265713,
palredtec,147.4499969482422,7.706357576418226,33.74149383060516,642.8211290408285,450.18657143967386,
panaceabio,130.10000610351562,1.839535110384051,-63.68457610508985,-25.63063724316518,-10.337697704367336,
panache,69.8499984741211,13.300886853668711,-4.771642907715736,16.335059819857754,30.51170301527287,
panamapet,292.5,9.900434607473303,19.274255162787473,594.438298497057,249.49535041597798,102.13601575897648
pansari,86.8499984741211,-3.1232604619081314,57.90908813476563,287.72321407664185,280.9210586856059,
par,190.1999969482422,2.922074571055052,52.08590394987013,706.215420188619,320.49103880534835,
paracables,41.599998474121094,279.9086684816381,129.83424086946434,516.2962736906828,281.6513755046381,167.52410266147498
paradeep,65.4000015258789,34.153849283854164,,,,
paragmilk,171.60000610351562,84.12018425152117,24.18730919387636,96.81889913160447,-33.12033213676021,-44.034379659249026
paras,664.0,9.970191027508378,,,,
paraspetro,0.800000011920929,700.0,700.0,700.0,700.0,
parsvnath,7.550000190734863,-7.92682480060356,-59.408601957575435,139.68253848113594,93.58974374649479,-42.585548214801406
pasuptac,30.0,-13.66906474820144,,,,
patanjali,1327.8499755859375,21.093421773588997,21.67597509152756,70.28084077611861,179.54736328125,46.723754208390886
pateleng,46.29999923706055,106.69642868546806,169.9708470374204,213.8982999122749,242.28871814468195,35.76815376711145
patintlog,14.100000381469727,-21.229046469513587,-43.145158003073604,-12.60885087568935,-59.72897964217682,-73.14275103676613
paytm,776.0999755859375,8.727933434910383,,,,
pcbl,156.3000030517578,25.542171125909892,34.13430680543293,200.5769289456881,185.4794576287814,27.12485313647861
pcjeweller,27.799999237060547,-40.78807500466579,7.9611620856720275,72.13622225206268,-28.44272759604151,-69.49591939652878
pdmjepaper,43.0,15.281503698466686,3.8851288925040395,191.71784646435944,277.17519927925696,69.12734357862682
pdsl,323.1000061035156,-3.650023966136718,31.87755351163903,479.2398945398263,399.6906709005517,497.89045268257775
pearlpoly,23.5,4.910716072333133,46.4174524428443,18.9873417721519,76.02995751684645,
