Ticker,Name,Exchange,Category
MCLEODRUSS.BO,MCLEOD RUSSEL INDIA LTD.,BSE,
MCDOWELL-N.NS,UNITED SPIRITS INR10,NSI,
MAGNUM.NS,Magnum Ventures Limited,NSI,Paper & Paper Products
MAFATIND.BO,Mafatlal Industries Limited,BSE,
SABTN.NS,Sri Adhikari Brothers Television Network Limited,NSI,Broadcasting - TV
RAJTV.BO,Raj Television Network Ltd.,BSE,
PNC.NS,Pritish Nandy Communications Ltd,NSI,Entertainment - Diversified
NTPC.NS,NTPC Limited,NSI,Diversified Utilities
NILE.BO,Nile Ltd.,BSE,
NETTLINX.BO,Nettlinx Ltd,BSE,
NCLIND.NS,NCL Industries Limited,NSI,General Building Materials
NBCC.NS,NBCC (India) Limited,NSI,General Contractors
NATPEROX.BO,National Peroxide Limited,BSE,
ZNEWSAGA.BO,NEW SAGAR TRADING CO.LTD.,BSE,
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,NSI,Beverages - Soft Drinks
SUNTV.BO,Sun TV Network Ltd,BSE,
SRINACHA.BO,Sri Nachammai Cotton Mills Limited,BSE,
SMARTLINK.BO,Smartlink Network Systems Limited,BSE,
RAMANEWS.NS,Shree Rama Newsprint Limited,NSI,Paper & Paper Products
PNC.BO,Pritish Nandy Communications Ltd.,BSE,
NTPC.BO,NTPC Ltd.,BSE,
NPRFIN.BO,Npr Finance Ltd.,BSE,
NOVIS.BO,Nova Iron & Steel Ltd.,BSE,
NNTL.BO,N2N TECHNOLOGIES LIMITED,BSE,
NMDC.NS,NMDC Limited,NSI,Steel & Iron
NITINSPIN.BO,Nitin Spinners Ltd.,BSE,
NITCO.BO,Nitco Limited,BSE,
NIRLON.BO,Nirlon Ltd.,BSE,
NIRAJ.BO,Niraj Cement Structurals Ltd,BSE,
NILA.BO,Nila Infrastructures Ltd,BSE,
NIJJER.BO,NIJJER AGRO FOODS LTD.,BSE,
NIITTECH.BO,NIIT Technologies Limited,BSE,
NIITLTD.NS,NIIT Limited,NSI,Information Technology Services
NIHARINF.BO,Nihar Info Global Ltd,BSE,
NIDHGRN.BO,Nidhi Granites Limited,BSE,
NHPC.NS,NHPC Limited,NSI,Electric Utilities
NGIND.BO,N.G. Industries Limited,BSE,
NFL.BO,National Fertilizers Ltd.,BSE,
NEYVELILIG.BO,Neyveli Lignite Corporation Limited,BSE,
NETWORTH.BO,Monarch Networth Capital Limited,BSE,
NELCO.NS,Nelco Limited,NSI,Communication Equipment
NELCAST.NS,Nelcast Limited,NSI,Metal Fabrication
NELCAST.BO,Nelcast Limited,BSE,
NEELKAN.BO,Neelkanth Rockminerals Ltd.,BSE,
NECCLTD.NS,North Eastern Carrying Corporation Limited,NSI,Railroads
NEAGI.BO,Neelamalai Agro Industries Ltd.,BSE,
SAIL.BO,Steel Authority of India Limited,BSE,
CONCOR.NS,Container Corporation of India Limited,NSI,Air Delivery & Freight Services
UNIQUEO.BO,Unique Organics Ltd.,BSE,
UNIONBANK.NS,Union Bank of India,NSI,Money Center Banks
TINPLATE.BO,The Tinplate Company Of India Limited,BSE,
STOREONE.NS,SORIL Infra Resources Limited,NSI,
STOREONE.BO,Store One Retail India Ltd,BSE,
SCI.BO,The Shipping Corporation of India Limited,BSE,
RAJOIL.BO,Raj Oil Mills Limited,BSE,
OXFORDIN.BO,Oxford Industries Ltd,BSE,
OVOBELE.BO,OVOBEL FOODS LTD.,BSE,
OUDHSUG.NS,The Oudh Sugar Mills Limited,NSI,Confectioners
OSCAR.BO,Oscar Investments Ltd.,BSE,
ORIENTLTD.BO,ORIENT PRESS LTD.,BSE,
ORIENTBELL.BO,ORIENT BELL LIMITED,BSE,
ORGCOAT.BO,Organic Coatings Ltd.,BSE,
ORCHIDCHEM.BO,Orchid Pharma Limited,BSE,
ORBITCORP.NS,Orbit Corporation Limited,NSI,Real Estate Development
OMNITECH.BO,Omnitech Infosolutions Limited,BSE,
OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,BSE,
OMKAR.BO,Omkar Overseas Ltd,BSE,
OMAXE.NS,Omaxe Limited,NSI,Real Estate Development
OMAXE.BO,Omaxe Ltd.,BSE,
OMAXAUTO.NS,Omax Autos Limited,NSI,Auto Parts
OKPLA.BO,OK Play India Limited,BSE,
OIL.NS,Oil India Limited,NSI,Independent Oil & Gas
OIL.BO,Oil India Limited,BSE,
OCL.BO,OCL India Limited,BSE,
OBEROIRLTY.NS,Oberoi Realty Limited,NSI,Property Management
MRUTIOR--.BO,MARUTI ORGANICS LTD.,BSE,
MCX.NS,Multi Commodity Exchange of India Limited,NSI,Asset Management
M100.NS,Motilal Oswal MOSt Shares Midcap 100 ETF,NSI,
LAOPALA.NS,La Opala RG Limited,NSI,Home Furnishings & Fixtures
LAHOTIOV.BO,Lahoti Overseas Limited,BSE,
IOC.BO,Indian Oil Corporation Limited,BSE,
IOB.BO,Indian Overseas Bank,BSE,
GKB.BO,GKB Ophthalmics Ltd,BSE,
CENTRALBK.BO,Central Bank of India,BSE,
BIRLAERIC.NS,Birla Cable Limited,NSI,
BANKINDIA.NS,Bank of India Limited,NSI,Money Center Banks
BANG.NS,Bang Overseas Limited,NSI,Textile - Apparel Clothing
BANG.BO,Bang Overseas Ltd.,BSE,
AKSHOPTFBR.BO,Aksh Optifibre Limited,BSE,
ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,
ABAN.NS,Aban Offshore Limited,NSI,Oil & Gas Drilling & Exploration
ONWARDTEC.NS,Onward Technologies Limited,NSI,Information Technology Services
OCEAGRO.BO,Ocean Agro (India) Limited,BSE,
TRANSPEKF.BO,Optimus Finance Limited,BSE,
OXIDE.BO,OXIDES & SPECIALITIES LTD.,BSE,
GULFOILLUB.BO,GULF OIL LUBRICANTS INDIA LTD,BSE,
SHIV-VANI-EQ.NS,SHIV-VANI-EQ.NS,NSI,
SABERORGA.NS,SABERO ORGANICS GUJRAT,NSI,
TCI.NS,Transport Corporation of India Limited,NSI,Air Delivery & Freight Services
MCX6.BO,MCX6.BO,BSE,
ORIENTPPR.BO,ORIENT PAPER & INDUSTRIES LTD.,BSE,
ORNTSYN.BO,ORNTSYN.BO,BSE,
SBT6.BO,SBT6.BO,BSE,
ORBIT.BO,ORBIT MULTIMEDIA LTD.,BSE,
BANKBARODA.BO,BANK OF BARODA,BSE,
MNSGOIL.BO,MANSINGHKA OIL PRODUCTS LTD.,BSE,
CONCOR4.BO,CONCOR4.BO,BSE,
SAHARA.BO,Sahara One Media and Entertainment Limited,BSE,
ORIENTBELL.NS,Orient Bell Limited,NSI,General Building Materials
OPTIEMUS.BO,OPTIEMUS INFRACOM LTD,BSE,
ORTINLABSS-BE.NS,Ortin Laboratories Ltd,NSI,
ORBTEXP-EQ.NS,ORBIT EXPORTS LTD INR10,NSI,
SVOGL.BO,SVOGL Oil Gas And Energy Limit,BSE,
TUBEINVEST6.BO,TUBEINVEST6.BO,BSE,
SVOGL.NS,SVOGL Oil Gas and Energy Limited,NSI,Independent Oil & Gas
DOLPHINOFF.BO,DOLPHIN OFFSHORE ENTERPRISES (,BSE,
QUINTEGRA.NS,Quintegra Solutions Limited,NSI,Information Technology Services
UNQTYMI.BO,Union Quality Plastics Limited,BSE,
QUINTEGRA.BO,Quintegra Solutions Limited,BSE,
QUICKHEAL.NS,Quick Heal Technologies Limited,NSI,
QUASAR.BO,QUASAR INDIA LTD,BSE,
QUANTBUILD.BO,QUANTUM BUILD-TECH LTD,BSE,
QGOLDHALF.NS,Quantum Gold ETF,NSI,
QUINTEGRA-EQ.NS,QUINTEGRA SOLUTIONS LTD.,NSI,
QUANTDIA.BO,Quantum Digital Vision India Ltd.,BSE,
QNIFTY.NS,Quantum Index ETF,NSI,
QNIFTY.BO,Quantum Mutual Fund - Quantum Index Fund,BSE,
QPRO.BO,QPRO INFOTECH LTD.,BSE,
QUICKHEAL.BO,Quick Heal Technologies Limite,BSE,
QGOLDHALF.BO,Quantum Mutual Fund - Quantum Gold Fund,BSE,
QUADRANT.BO,QUADRANT TELEVENTURES LIMITED,BSE,
QUEST.BO,QUEST SOFTECH (INDIA) LTD,BSE,
RUCHISTR.BO,Ruchi Strips & Alloys Ltd.,BSE,
RUCHISOYA.NS,Ruchi Soya Industries Limited,NSI,Food - Major Diversified
RPIL.BO,Ritesh Properties and Industries Ltd.,BSE,
RFLINT.BO,RFL International Ltd,BSE,
RAPICUT.BO,Rapicut Carbides Ltd.,BSE,
INDOCO.NS,Indoco Remedies Limited,NSI,Drugs - Generic
GOKUL-BE.NS,GOKUL REFOILS & SO INR2,NSI,
COARO.BO,Coastal Roadways Limited,BSE,
BSELINFRA.BO,BSEL Infrastructure Realty Limited,BSE,
TEXRAIL.NS,Texmaco Rail & Engineering Limited,NSI,Diversified Machinery
SVCRES.BO,SVC Resources Ltd.,BSE,
SUNTECK.BO,Sunteck Realty Limited,BSE,
SSWRL.BO,Shree Steel Wire Ropes Ltd.,BSE,
SHRAJSYNQ.BO,Shree Rajasthan Syntex Ltd.,BSE,
SAMKRG.BO,Samkrg Pistons and Rings Limited,BSE,
UTTAMVALUE.NS,Uttam Value Steels Limited,NSI,Steel & Iron
UTTAMSTL.NS,Uttam Galva Steels Limited,NSI,Steel & Iron
USHDI.BO,Ushdev International Limited,BSE,
USHAMART.NS,Usha Martin Limited,NSI,Steel & Iron
UPLBBPH.BO,UPL*,BSE,
UNIVSTAR.BO,Universal Starch Chem Allied Ltd.,BSE,
UNIVPRIM.BO,Universal Prime Aluminium Ltd.,BSE,
UNIVARTS.BO,Universal Arts Ltd.,BSE,
UNITEDTE.BO,United Textiles Limited,BSE,
UNITECH.NS,Unitech Limited,NSI,Real Estate Development
UNIPLY.NS,Uniply Industries Limited,NSI,"Lumber, Wood Production"
UNIENTER.NS,Uniphos Enterprises Ltd.,NSI,
UNIABEXAL.BO,Uni Abex Alloy Products Ltd.,BSE,
UMESLTD.NS,Usha Martin Education & Solutions Limited,NSI,Education & Training Services
UGARSUGAR.NS,The Ugar Sugar Works Limited,NSI,Confectioners
SINNAR.BO,Sinnar Bidi Udyog Ltd.,BSE,
CUB.NS,City Union Bank Limited,NSI,Money Center Banks
CARBORUNIV.BO,Carborundum Universal Limited,BSE,
BVCL.NS,Barak Valley Cements Limited,NSI,General Building Materials
VYVRAUT.BO,Vybra Automet Ltd.,BSE,
VYAPAR.BO,Vyapar Industries Ltd.,BSE,
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,NSI,Farm & Construction Machinery
VSTIND.NS,VST Industries Limited,NSI,"Tobacco Products, Other"
VOLTAS6.BO,VOLTAS6.BO,BSE,
VOLTAS.BO,Voltas Ltd.,BSE,
VOLTAMP.NS,Voltamp Transformers Limited,NSI,Diversified Machinery
VIVIDIND.BO,Vivid Global Industries Limited,BSE,
VIVIDHA.BO,Visagar Polytex Ltd.,BSE,
VISUINTL.NS,Ed & Tech international Limited,NSI,Education & Training Services
VIRTUALS.BO,Virtualsoft Systems Ltd,BSE,
VIPIND.NS,VIP Industries Limited,NSI,Textile - Apparel Footwear & Accessories
VINYOFL.BO,Vinyoflex Ltd.,BSE,
VIMTALABS.NS,Vimta Labs Limited,NSI,Medical Laboratories & Research
VIJSOLX.BO,Vijay Solvex Ltd,BSE,
VIDEOIND.NS,Videocon Industries Limited,NSI,Electronic Equipment
VESUVIUS.BO,Vesuvius India Limited,BSE,
VENLONENT.BO,Venlon Enterprises Limited,BSE,
VENKPHR.BO,Venkat Pharma Ltd,BSE,
VEERENRGY.BO,Veer Energy & Infrastructure Ltd,BSE,
VARDHINDQ.BO,Vardhman Industries Limited,BSE,
VALUEMART.BO,Valuemart Info Technologies Ltd.,BSE,
SWASTIVI.BO,Swasti Vinayaka Synthetics Limited,BSE,
SPECTACLE.NS,Spectacle Ventures Limited,NSI,
SHIVANA.BO,SHIVANI VANASPATI LTD.,BSE,
ROYALCU.BO,Royal Cushion Vinyl Products,BSE,
LAKSHVILAS.BO,The Lakshmi Vilas Bank Limited,BSE,
IPRU2296.BO,IPRU2296.BO,BSE,
HOTELEELA.NS,Hotel Leelaventure Limited,NSI,Lodging
HOTELEELA.BO,Hotel Leelaventure Limited,BSE,
HMVL.NS,Hindustan Media Ventures Limited,NSI,Publishing - Newspapers
GEECEE.BO,GeeCee Ventures Ltd,BSE,
BVCL.BO,Barak Valley Cement Ltd.,BSE,
VISTR.BO,VISHVPRABHA TRADING LTD.,BSE,
VLL.BO,Virat Leasing Limited,BSE,
SILICON.BO,Silicon Valley Infotech Limited,BSE,
SIDDHA.BO,Siddha Ventures Ltd,BSE,
VLSFINANCE.NS,VLS Finance Limited,NSI,Investment Brokerage - National
JYOTPOL.BO,JYOTI POLY VINYL LTD.,BSE,
VISUINTL-EQ.NS,VISU INTERNATIONAL INR10,NSI,
VIKASGRAN.BO,Vikas Granaries Ltd,BSE,
VTL6.BO,VARDHMAN TEXTILES LIMTED,BSE,
VALECHAENG-EQ.NS,VALECHA ENGINEERIN INR10,NSI,
VIDHIDYE.NS,Vidhi Specialty Food Ingredients Limited,NSI,
VKJINFRA.BO,VKJ INFRADEVELOPERS LTD,BSE,
VSFPROJ.BO,VSF Projects Limited,BSE,
VRLLOG.BO,VRL Logistics Limited,BSE,
VIDIRMT.BO,VIDARBHA IRON & STEEL CORPORAT,BSE,
VINDHYATEL.BO,VINDHYA TELELINKS LTD.,BSE,
VARDMNPOLY-EQ.NS,VARDHMAN POLYTEX INR10,NSI,
VISHINV.BO,VISHVAKIRTI INVESTMENT LTD.,BSE,
CALCOM.BO,Calcom Visions Ltd.,BSE,
ZVINADTR.BO,VINADITYA TRADING CO.LTD.,BSE,
VSTIND.BO,VST INDUSTRIES LTD.,BSE,
SHRVINDPPR.BO,SHREE VINDHYA PAPER MILLS LTD.,BSE,
VICTMILL.BO,The Victoria Mills Limited,BSE,
VCU.BO,VCU DATA MANAGEMENT LTD,BSE,
GEECEE-EQ.NS,GEECEE VENTURES LIMITED,NSI,
HOTELEELA6.BO,HOTELEELA6.BO,BSE,
VBCIND.BO,VBC Industries Ltd.,BSE,
AXONFIN.BO,AXONFIN.BO,BSE,
VAIBHAVGBL.BO,VAIBHAV GLOBAL LTD,BSE,
VALECHAENG.NS,Valecha Engineering Limited,NSI,General Contractors
VAMA.BO,Vama Industries Ltd.,BSE,
UTTAMVALUE.BO,UTTAM VALUE STEELS LTD.,BSE,
VEROLAB.BO,VERONICA LABORATORIES LTD.,BSE,
MORGAN.BO,Morgan Ventures Limited,BSE,
VCCLLTD.BO,VCCL Ltd.,BSE,
VIRATCRA.BO,Virat Crane Industries Ltd.,BSE,
HINDUJAVEN.NS,Hinduja Ventures Limited,NSI,CATV Systems
VXLINSTR.BO,VXL INSTRUMENTS LTD.,BSE,
VINVANI.BO,VINAYAK VANIJYA LTD.,BSE,
VSSL-EQ.NS,VARDHMAN SPECIAL STEELS LIMITED,NSI,
VIMTALABS.BO,VIMTA LABS LTD.,BSE,
VAGHANI.BO,Vaghani Techno-Build Limited,BSE,
VOLGAAIR.BO,VOLGA AIR TECHNICS LTD.,BSE,
VIRALSYN.BO,VIRALSYN.BO,BSE,
SHREEASHTA6.BO,SHREEASHTA6.BO,BSE,
VIAANINDUS.BO,Viaan Industries Limited,BSE,
VIRPP.BO,VIRINCHI PP,BSE,
VIKASECO-EQ.NS,VIKAS ECOTECH LIMI INR1,NSI,
SPECTACLE-EQ.NS,SPEC VENTURES LTD INR1,NSI,
VORACON.BO,VORA CONSTRUCTIONS LTD.,BSE,
V2RETAIL.BO,V2 RETAIL LTD.,BSE,
CHAKVEG.BO,CHAKAN VEGOILS LTD.,BSE,
SMCSRVIRD-MF.NS,SUNDARAM ASSET MAN MICRO CAP VI,NSI,
VIKRAMTH.BO,Vikram Thermo (India) Ltd,BSE,
VTXIND-BE.NS,VTXIND-BE.NS,NSI,
TECHNVISN.BO,TECHNVISION VENTURES LTD.,BSE,
VISIONLTD.BO,VISION ORGANICS LTD.,BSE,
VENMAX.BO,VENMAX DRUGS AND PHARMACEUTICA,BSE,
VIPCORP.BO,VIPCORP.BO,BSE,
DOONVAL.BO,DOON VALLEY RICE LTD.,BSE,
AADHAARVEN.BO,AADHAAR VENTURES INDIA LTD.,BSE,
VIPPYSP.BO,Vippy Spinpro Ltd.,BSE,
VOGUETEX.BO,VOGUE TEXTILES LTD.,BSE,
VAMSHIRU.BO,Vamshi Rubber Limited,BSE,
VMART.NS,V-Mart Retail Limited,NSI,Department Stores
GEECEE.NS,GeeCee Ventures Limited,NSI,Real Estate Development
VMS.BO,VMS INDUSTRIES LTD.,BSE,
VINYLINDIA.BO,VINYL CHEMICALS (INDIA) LTD.,BSE,
VINYLINDIA.NS,Vinyl Chemicals India Ltd.,NSI,Specialty Chemicals
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSI,Agricultural Chemicals
VTXIND.NS,VTXIND.NS,NSI,
VESUVIUS.NS,Vesuvius India Limited,NSI,Diversified Machinery
VATSAEDU.BO,VATSA EDUCATIONS LTD.,BSE,
VGUARD.BO,V-Guard Industries Limited,BSE,
VAIBHAVGBL.NS,Vaibhav Global Limited,NSI,Jewelry Stores
VALUEIND-EQ.NS,VALUE INDUSTRIES LIMITED,NSI,
VISESHINFO.BO,VISESH INFOTECNICS LTD.,BSE,
VADILALIND.NS,Vadilal Industries Limited,NSI,Food - Major Diversified
VELVINT.BO,VELVETTE INTERNATIONAL PHARMA,BSE,
SVARTCORP.BO,SWASTI VINAYAKA ART AND HERITA,BSE,
VHCLINDUS.BO,VHCL INDUSTRIES LTD.,BSE,
VANTEL.BO,VANTEL TECHNOLOGIES LTD.,BSE,
UTTAMVALUE-EQ.NS,UTTAM VALUE STEELS INR1,NSI,
IPRU8496.BO,IPRU8496.BO,BSE,
VIMALOIL.BO,VIMAL OIL & FOODS LTD.,BSE,
VIDEOIND-EQ.NS,VIDEOCON INDUSTRIES LIMITED,NSI,
VSSL.BO,VARDHMAN SPECIAL STEELS LTD.,BSE,
VATSAMUS.BO,VATSA MUSIC LTD.,BSE,
ARVRTRI.BO,AVTIL ENTERPRISE LTD,BSE,
VASWANI.NS,Vaswani Industries Limited,NSI,Steel & Iron
SOFTRAKV.BO,SOFTRAK VENTURE INVESTMENT LTD,BSE,
PVP.BO,PVP Ventures Ltd,BSE,
TATIAGLOB.BO,Tatia Global Venture Ltd.,BSE,
GLOBALVECT-BE.NS,GLOBAL VECTRA HELI INR10,NSI,
ZWELCAST.BO,Welcast Steels Ltd.,BSE,
WPIL.BO,WPIL Limited,BSE,
WISEC.BO,Wisec Global Limited,BSE,
WIPRO.NS,Wipro Limited,NSI,Information Technology Services
WINSOMTX.BO,Winsome Textile Industries Ltd.,BSE,
WINROC.BO,WINRO COMMERCIAL (INDIA) LTD.,BSE,
WHEELS.BO,Wheels India Limited,BSE,
WELTI.BO,Welterman International Limited,BSE,
WELSPUNIND.BO,Welspun India Ltd.,BSE,
WANBURY.NS,Wanbury Limited,NSI,Drug Manufacturers - Major
WABCOINDIA.BO,WABCO INDIA LTD.,BSE,
TSPIRITUAL.BO,T Spiritual World Ltd,BSE,
TODAYS.NS,Todays Writing Instruments Limited,NSI,Business Equipment
RAMRAT.BO,Ram Ratna Wires Ltd,BSE,
ISWL.BO,India Steel Works Limited,BSE,
INOXWIND.BO,Inox Wind Limited,BSE,
IBWSL.NS,SORIL Holdings and Ventures Limited,NSI,
HINDTIN.BO,Hindustan Tin Works Ltd.,BSE,
FIRSTWIN.NS,First Winner Industries Limited,NSI,Textile Industrial
FIRSTWIN.BO,First Winner Industries Limited,BSE,
BOROSIL.BO,Borosil Glass Works Limited,BSE,
ATLANTSP.BO,ATLANTSP.BO,BSE,
WWTECHHOL.BO,W W TECHNOLOGY HOLDINGS LTD.,BSE,
WILLAMAGOR.BO,WILLIAMSON MAGOR & COMPANY LTD,BSE,
WINDMACHIN-EQ.NS,WINDSOR MACHINES INR2,NSI,
CREATIVW.BO,CREATIVE WORLD TELEFILMS LTD.,BSE,
GGDANDE.BO,GG Dandekar Machine Works Ltd.,BSE,
WELSPUNIND.NS,Welspun India Limited,NSI,Textile Industrial
THEWEST.BO,WESTERN INDIA COTTONS LTD.,BSE,
WEBELSOLAR.NS,Websol Energy System Limited,NSI,Diversified Utilities
OZONEWORLD.BO,Ozone World Limited,BSE,
KRISHNAENG.BO,KRISHNA ENGINEERING WORKS LTD.,BSE,
WELSYNTEX-EQ.NS,WELSPUN SYNTEX,NSI,
NEWEVER.BO,NEWEVER TRADE WINGS LTD,BSE,
LXMIATO.BO,Lakshmi Automatic Loom Works Limited,BSE,
WATERBASE.BO,WATERBASE LTD.,BSE,
HINDWRS.BO,Hindustan Wires Limited,BSE,
WINYCOMM.BO,WINY COMMERCIAL AND FISCAL SER,BSE,
WABCOINDIA.NS,Wabco India Limited,NSI,Auto Parts
WSTCSTPAPR-EQ.NS,WEST COAST PAPER M INR2.00,NSI,
WAGEND.BO,WAGEND INFRA VENTURE LIMITED,BSE,
WHIRLPOOL.BO,Whirlpool of India Limited,BSE,
RAIREKMOH.NS,The Rai Saheb Rekhchand Mohota Spinning & Weaving Mills Ltd.,NSI,Textile Industrial
WIMPLAST.BO,WIM PLAST LTD.,BSE,
WILLAMAGOR-EQ.NS,WILLIAMSON MAGOR & COMPANY LIMI,NSI,
WELSYNTEX.NS,WELSPUN SYNTEX,NSI,
LAXMIMACH-EQ.NS,LAKSHMI MACHINE WORKS LIMITED,NSI,
WOCKPHARMA.NS,Wockhardt Limited,NSI,Drug Manufacturers - Major
WESTLEIRES.BO,WEST LEISURE RESORTS LTD,BSE,
WOCKPHARMA-EQ.NS,WOCKHARDT INR5,NSI,
ZWINMOTR.BO,WINMORE SILK MILLS LTD.,BSE,
WINTAC.BO,Wintac Ltd.,BSE,
IBWSL-EQ.NS,INDIABULLS WHOLESALE SERVICES L,NSI,
WEIZMANIND.BO,WEIZMANN LTD.,BSE,
WEIZMANIND-EQ.NS,WEIZMANN INR10,NSI,
WHITHAL.BO,WHITE HALL COMMERCIAL CO.LTD.,BSE,
WHIRLPOOL.NS,Whirlpool of India Limited,NSI,Electronic Equipment
WILLAMAGOR.NS,Williamson Magor & Co. Limited,NSI,Asset Management
ADORWELD.BO,ADOR WELDING LTD.,BSE,
WENDT.NS,Wendt (India) Limited,NSI,Machine Tools & Accessories
ZYDUSWELL.NS,Zydus Wellness Limited,NSI,Personal Products
KHATAU.BO,KHATAU MAKANJI SPG.& WVG.CO.LT,BSE,
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSI,Paper & Paper Products
WIREFABR.BO,Wires & Fabriks (S.A.) Limited,BSE,
TODAYS-EQ.NS,TODAYS WRITING INS INR10,NSI,
ATWL.BO,ACE TOURS WORLDWIDE LTD,BSE,
WELCURE.BO,Welcure Drugs & Pharmaceuticals Ltd.,BSE,
WHITELIO.BO,Bombay Talkies Ltd,BSE,
SSWL.BO,STEEL STRIPS WHEELS LTD.,BSE,
TWL.BO,TITAGARH WAGONS LTD.,BSE,
ENKEIWHEL.BO,ENKEI WHEELS (INDIA) LTD.,BSE,
WELENT.NS,Welspun Enterprises Limited,NSI,Conglomerates
TODAYS.BO,Today's Writing Instruments Limited,BSE,
WOOLWAY.BO,WOOLWAYS (INDIA) LTD.,BSE,
MODWOOL.BO,Modella Woollens Limited,BSE,
WANBURY.BO,Wanbury Ltd.,BSE,
WINSOMBR.BO,Winsome Breweries Limited,BSE,
WOPOLIN.BO,WOPOLIN PLASTICS LTD.,BSE,
VIKASWSP.BO,Vikas WSP Limited,BSE,
SHALIWIR.BO,Shalimar Wires Industries Ltd,BSE,
SSWL.NS,Steel Strips Wheels Limited,NSI,Auto Parts
WELENT.BO,WELSPUN ENTERPRISES LIMTED,BSE,
DOWELWE.BO,DOWELLS ELEKTRO WERKE LTD.,BSE,
WONDERLA.NS,Wonderla Holidays Limited,NSI,"Recreational Goods, Other"
XPROINDIA.BO,XPRO INDIA LTD.,BSE,
RFXXII29GR-MF.NS,RELIANCE CAPITAL A FHF XXI SER,NSI,
XCHANGING-EQ.NS,XCHANGING SOLUTIONS LIMITED,NSI,
XCLGLASS.BO,Excel Glasses Limited,BSE,
XCHANGING.NS,Xchanging Solutions Limited,NSI,Information Technology Services
FIVEX.BO,FIVE X FINANCE & INVESTMENT LT,BSE,
UFTFGR12PX-MF.NS,UTI MUTUAL FUND FTI XII-X 1096D,NSI,
XOINFO.BO,Saral Mining Limited,BSE,
XCHANGING.BO,XCHANGING SOLUTIONS LTD.,BSE,
XLENERGY.BO,XL ENERGY LTD.,BSE,
XLENERGY.NS,XL Energy Limited,NSI,Diversified Utilities
YUKEN.BO,Yuken India Limited,BSE,
YOGISUNG.BO,Yogi Infra Projects Limited,BSE,
YESBANK.BO,Yes Bank Limited,BSE,
YASHRAJC.BO,Yashraj Containeurs Ltd,BSE,
CITIZYN.BO,Citizen Yarns Limited,BSE,
ANDREWYU.BO,Andrew Yule & Company Ltd.,BSE,
YURANUS.BO,YURANUS INFRASTRUCTURE LTD,BSE,
YKMIND.BO,YKM INDUSTRIES LTD.,BSE,
SHARDFI.BO,Sharad Fibres and Yarn Processors Limited,BSE,
RISHYRN.BO,Rishab Special Yarns Limited,BSE,
YESBANK-EQ.NS,YES BANK LIMITED,NSI,
YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD,BSE,
CTCOTTON.BO,CT COTTON YARN LTD.,BSE,
YORKEXP.BO,YORK EXPORTS LTD.,BSE,
YASHMGM.BO,Yash Management and Satellite Ltd.,BSE,
YANTRA.BO,YANTRA NATURAL RESOURCES LTD.,BSE,
YULEFIN.BO,YULE FINANCING & LEASING CO.LT,BSE,
YARNSYN.BO,Yarn Syndicate Limited,BSE,
WINSOME-BE.NS,WINSOME YARNS LTD INR10,NSI,
YNPYMN.BO,YENEPOYA MINERALS & GRANITES L,BSE,
YASTF.BO,YASH TRADING & FINANCE LTD.,BSE,
SHYAAXPH.BO,SHREE YAAX PHARMA & COSMETICS,BSE,
YESBANK4.BO,YESBANK4.BO,BSE,
WINSOME.BO,WINSOME YARNS LTD.,BSE,
OSWAYRN.BO,Oswal Yarns Ltd.,BSE,
WINSOME.NS,Winsome Yarns Limited,NSI,Textile Industrial
YUVINTL.BO,YUVRAJ INTERNATIONAL LTD.,BSE,
YOGIPLY.BO,YOGI POLYESTERS LTD.,BSE,
YUVRAAJHPL.BO,YUVRAAJ HYGIENE PRODUCTS LTD.,BSE,
YOGYA.BO,Yogya Enterprises Limited,BSE,
PADAMCO.BO,Padam Cotton Yarns Limited,BSE,
ZYLOG.NS,Zylog Systems Limited,NSI,Technical & System Software
ZYLOG.BO,Zylog Systems Limited,BSE,
ZSVTRADI.BO,S.V.TRADING & AGENCIES LTD.,BSE,
ZSARACOM.BO,SARASWATI COMMERCIAL (INDIA) L,BSE,
ZINDUCIN.BO,INDUCON INDIA LTD.,BSE,
ZIGMASOF.BO,ZIGMA SOFTWARE LTD.,BSE,
ZENSARTEC.NS,Zensar Technologies Limited,NSI,
ZBINTXPP.BO,Binayak Tex Processors Limited,BSE,
HINDZINC.NS,Hindustan Zinc Limited,NSI,Industrial Metals & Minerals
ZSVARAJT.BO,SVARAJ TRADING & AGENCIES LTD.,BSE,
ZSURYODI.BO,SURYODAYA INVESTMENT & TRADING,BSE,
ZANDUREALT.NS,Zandu Realty Limited,NSI,Real Estate Development
ZENITHEXPO.NS,Zenith Exports Limited,NSI,Textile Industrial
ZDHJERK.BO,Dhanvantri Jeevan Rekha Ltd,BSE,
ZKHANDEN.BO,Khandelwal Extractions Ltd.,BSE,
ZGOLDINV.BO,GOLD ROCK INVESTMENTS LTD.,BSE,
ZSOMESCE.BO,SOMESHWARA CEMENTS & CHEMICALS,BSE,
